file,ply,side,san,raw,dcc,stability,adsr,trend,momentum,tunnel,dcc1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,9,w,d5,70,86,0.6,sustained,→,-0.3,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,10,b,Nd4,-60,-48,0.4,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,11,w,Be3,60,77,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,12,b,c5,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,13,w,Nge2,77,94,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,14,b,Nxe2,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,15,w,Bxe2,91,108,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,16,b,f5,-91,-74,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,17,w,exf5,91,108,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,18,b,Bxf5,-91,-74,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,19,w,h4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,20,b,Nh6,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,21,w,g4,109,126,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,22,b,Bd7,-95,-79,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,23,w,Bd2,95,111,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,24,b,Qc7,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,25,w,h5,110,123,0.2,building,↑,-1,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,26,b,a6,-104,-87,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,27,w,Rb1,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,28,b,Nf7,-103,-86,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,29,w,Ne4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,30,b,g5,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,31,w,Nxg5,109,113,0,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,32,b,Nxg5,-109,-95,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,33,w,Bxg5,109,123,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,34,b,O-O-O,-109,-105,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,35,w,Be3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,36,b,Qa5+,,,,,,0,0,
TCEC_Cup14_SF_vs_Lc0_2024.pgn,37,w,Qd2,118,135,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,38,b,Qxa2,-118,-101,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,39,w,O-O,118,135,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,40,b,Qb3,-118,-101,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,41,w,h6,118,133,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,42,b,Bf6,-118,-104,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,43,w,f3,118,128,0.333,sustained,→,-1.5,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,44,b,e6,-121,-107,0.333,sustained,→,3,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,45,w,Qd3,121,122,0,sustained,→,-3,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,46,b,Qxd3,-121,-112,0,sustained,→,6,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,47,w,Bxd3,121,135,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,48,b,exd5,-121,-107,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,49,w,cxd5,121,125,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,50,b,Rdg8,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,51,w,Rfe1,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,52,b,b5,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,53,w,Kg2,160,176,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,54,b,Kc7,-160,-144,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,55,w,Bd2,160,174,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,56,b,Bxg4,-160,-146,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,57,w,fxg4,160,171,0.333,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,58,b,Rxg4+,-160,-150,0.333,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,59,w,Kf3,160,164,0,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,60,b,Rd4,-160,-181,0,collapse,→,13,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,61,w,Ba5+,173,177,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,62,b,Kb8,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,63,w,Be4,183,197,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,64,b,b4,-183,-179,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,65,w,Kg4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,66,b,Re8,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,67,w,Kf5,206,220,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,68,b,Bh8,-206,-192,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,69,w,Re2,206,210,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,70,b,Kb7,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,71,w,Rh1,212,216,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,72,b,Re5+,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,73,w,Kf4,225,229,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,74,b,Re8,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,75,w,Kf3,256,260,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,76,b,Be5,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,77,w,Rh5,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,78,b,Rf8+,-253,-239,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,79,w,Kg2,253,267,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,80,b,Rg8+,-253,-249,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,81,w,Kh3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,82,b,Rg3+,-251,-247,0,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,83,w,Kh4,251,265,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,84,b,Rf3,-251,-237,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,85,w,Rg5,251,255,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,86,b,Rf4+,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,87,w,Rg4,311,315,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,88,b,Rfxe4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,89,w,Rexe4,316,330,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,90,b,Bf6+,-316,-306,0.333,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,91,w,Kh3,316,326,0.333,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,92,b,Rd3+,-316,-305,0.333,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,93,w,Rg3,316,317,0,sustained,→,-3,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,94,b,Rxd5,-319,-310,0,sustained,→,6,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,95,w,Rg7+,319,333,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,96,b,Kc6,-319,-305,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,97,w,Rxh7,319,323,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,98,b,Bxb2,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,99,w,Rf7,321,334,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,100,b,Rd3+,-321,-307,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,101,w,Kg2,321,325,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,102,b,Bh8,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,103,w,Rf8,377,381,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,104,b,Rd2+,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,105,w,Kg3,378,382,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,106,b,Rd3+,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,107,w,Kg4,410,424,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,108,b,Bb2,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,109,w,Bd8,468,472,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,110,b,Rd1,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,111,w,h7,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,112,b,b3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,113,w,Rf3,524,537,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,114,b,Bh8,-524,-511,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,115,w,Rxb3,524,527,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,116,b,Kd7,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,117,w,Bh4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,118,b,a5,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,119,w,Rb8,740,744,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,120,b,Bc3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,121,w,Re3,825,829,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,122,b,Bd4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,123,w,Rb6,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,124,b,Kc7,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,125,w,Ra6,954,958,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,126,b,Rg1+,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,127,w,Kh5,29967,29971,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,128,b,Kb7,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,129,w,Rxd6,29977,29981,0,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,130,b,Kc7,-29978,-29965,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,131,w,Rxd4,29981,29994,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,132,b,cxd4,-29982,-29979,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,133,w,Rd3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,134,b,Rb1,-29970,-29967,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,135,w,Rxd4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,136,b,Rb5+,-24997,-24959,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,137,w,Kg4,24996,25034,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,138,b,Rb4,-24999,-24960,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,139,w,h8=Q,24996,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,140,b,Rxd4+,-24999,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,1,w,e4,1,18,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,2,b,c5,-1,15,0.6,sustained,→,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,3,w,Nf3,1,17,0.6,sustained,→,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,4,b,Nf6,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,5,w,e5,17,34,0.6,sustained,→,0.3,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,6,b,Nd5,-17,-1,0.6,sustained,→,-0.8,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,7,w,Nc3,18,35,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,8,b,Nxc3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,9,w,dxc3,90,107,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,10,b,d5,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,11,w,exd6,96,112,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,12,b,exd6,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,13,w,Bf4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,14,b,Nc6,-90,-74,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,15,w,Qd2,90,106,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,16,b,Qe7+,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,17,w,Be2,127,143,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,18,b,Bf5,-127,-111,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,19,w,O-O,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,20,b,Qd7,-102,-98,0,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,21,w,Rfe1,102,118,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,22,b,Be7,-102,-86,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,23,w,Bb5,102,117,0.6,sustained,→,-1,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,24,b,Be6,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,25,w,Rad1,124,129,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,26,b,a6,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,27,w,Bxc6,128,139,0.333,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,28,b,Qxc6,-128,-117,0.333,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,29,w,Bg5,128,132,0,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,30,b,Qd7,-128,-124,0,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,31,w,Bxe7,128,142,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,32,b,Qxe7,-128,-114,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,33,w,Qxd6,128,132,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,34,b,h6,-128,-124,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,35,w,Qf4,,,,,,0,0,
TCEC_Cup14_SF_vs_Lc0_2024.pgn,36,b,O-O,-124,-120,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,37,w,Rd3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,38,b,Rfd8,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,39,w,h3,122,127,0,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,40,b,Rac8,-122,-108,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,41,w,a3,122,136,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,42,b,b6,-122,-118,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,43,w,Ree3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,44,b,a5,-118,-104,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,45,w,Nd2,118,122,0,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,46,b,Qg5,-118,-104,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,47,w,Qxg5,118,117,0,sustained,→,-11,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,48,b,hxg5,-123,-119,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,49,w,Ne4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,50,b,Bf5,-116,-112,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,51,w,g4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,52,b,Bg6,-101,-84,0.6,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,53,w,Rxd8+,101,102,0.5,mixed,→,-3.7,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,54,b,Rxd8,-101,-118,0.25,collapse,→,3.7,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,55,w,Nxg5,112,108,0.333,mixed,→,-7.5,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,56,b,f6,-105,-91,0.333,sustained,→,2,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,57,w,Nf3,105,95,0,mixed,→,-15,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,58,b,Bxc2,-105,-96,0,sustained,→,4,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,59,w,Re2,105,120,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,60,b,Rd1+,-107,-92,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,61,w,Kg2,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,62,b,Bb3,-99,-84,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,63,w,Rd2,100,115,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,64,b,Rb1,-100,-95,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,65,w,h4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,66,b,Kf7,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,67,w,Ng1,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,68,b,b5,-124,-110,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,69,w,Nh3,124,138,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,70,b,b4,-124,-120,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,71,w,cxb4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,72,b,axb4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,73,w,axb4,126,140,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,74,b,cxb4,-126,-122,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,75,w,f3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,76,b,g6,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,77,w,Nf4,127,131,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,78,b,Ba2,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,79,w,Nd3,167,181,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,80,b,b3,-167,-156,0.333,sustained,→,0.5,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,81,w,g5,167,178,0.333,sustained,→,-0.5,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,82,b,Ra1,-168,-164,0,sustained,→,-1,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,83,w,f4,165,174,0,sustained,→,4,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,84,b,fxg5,-165,-150,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,85,w,hxg5,165,179,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,86,b,Kf8,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,87,w,Kf3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,88,b,Rg1,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,89,w,Nf2,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,90,b,Rb1,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,91,w,Ke2,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,92,b,Kg7,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,93,w,Nd3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,94,b,Rh1,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,95,w,Rd1,159,164,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,96,b,Rh3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,97,w,f5,238,242,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,98,b,Rh2+,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,99,w,Kf3,494,498,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,100,b,Rh3+,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,101,w,Kg4,709,723,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,102,b,Re3,-709,-695,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,103,w,f6+,709,713,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,104,b,Kf7,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,105,w,Kf4,1049,1053,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,106,b,Re2,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,107,w,Rc1,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,108,b,Rg2,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,109,w,Rc7+,1135,1139,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,110,b,Ke8,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,111,w,Ne5,1306,1319,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,112,b,Kd8,-1306,-1303,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,113,w,Rd7+,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,114,b,Kc8,-1142,-1129,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,115,w,Rd1,1142,1145,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,116,b,Rh2,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,117,w,f7,29963,29967,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,118,b,Rh4+,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,119,w,Ke3,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,120,b,Rh3+,-29964,-29950,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,121,w,Kd4,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,122,b,Rh8,,,,,,0,0,0
TCEC_Cup14_SF_vs_Lc0_2024.pgn,123,w,Kc5,29977,29990,0.5,sustained,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,124,b,Bb1,-29978,-29974,0.5,unknown,→,0,0,1
TCEC_Cup14_SF_vs_Lc0_2024.pgn,125,w,Rxb1,29977,29987,0.333,sustained,→,0,0,1
